club_name,player_name,age,position,club_involved_name,fee,transfer_movement,transfer_period,fee_cleaned,league_name,year,season
Amkar Perm,Sergey Balanovich,26,Right Midfield,Soligorsk,£225Th.,in,Summer,0.225,Premier Liga,2014,2014/2015
Amkar Perm,Marko Simonovski,22,Centre-Forward,Metalurg Skopje,free transfer,in,Summer,NA,Premier Liga,2014,2014/2015
Amkar Perm,Aleksandr Selikhov,20,Goalkeeper,Orel,free transfer,in,Summer,NA,Premier Liga,2014,2014/2015
Amkar Perm,Alikhan Shavaev,21,Central Midfield,Спартак-Нальчик,free transfer,in,Summer,NA,Premier Liga,2014,2014/2015
Amkar Perm,David Dzakhov,25,Central Midfield,Neftekhimik,free transfer,in,Summer,NA,Premier Liga,2014,2014/2015
Amkar Perm,Branko Jovicic,21,Defensive Midfield,LASK,loan transfer,in,Summer,NA,Premier Liga,2014,2014/2015
Amkar Perm,Igor Kireev,22,Right Midfield,Rostov II,loan transfer,in,Summer,NA,Premier Liga,2014,2014/2015
Amkar Perm,Pavel Solomatin,21,Centre-Forward,Dinamo Moscow,loan transfer,in,Summer,NA,Premier Liga,2014,2014/2015
Amkar Perm,Bryan Idowu,22,Left-Back,Amkar II,-,in,Summer,0,Premier Liga,2014,2014/2015
Amkar Perm,Aleksandr Subbotin,22,Centre-Forward,Amkar II,-,in,Summer,0,Premier Liga,2014,2014/2015
Amkar Perm,Soslan Takazov,21,Centre-Back,Amkar II,-,in,Summer,0,Premier Liga,2014,2014/2015
Amkar Perm,Artur Ryabokobylenko,23,Defensive Midfield,Спартак-Нальчик,"End of loanJun 30, 2014",in,Summer,0,Premier Liga,2014,2014/2015
Amkar Perm,Vladimirs Kamess,25,Left Winger,Neftekhimik,"End of loanJun 30, 2014",in,Summer,0,Premier Liga,2014,2014/2015
Amkar Perm,Maksim Kanunnikov,22,Centre-Forward,Rubin Kazan,£1.35m,out,Summer,1.35,Premier Liga,2014,2014/2015
Amkar Perm,Blagoy Georgiev,32,Central Midfield,Rubin Kazan,free transfer,out,Summer,NA,Premier Liga,2014,2014/2015
Amkar Perm,Aleksey Rebko,28,Central Midfield,Rostov,free transfer,out,Summer,NA,Premier Liga,2014,2014/2015
Amkar Perm,Artur Ryabokobylenko,23,Defensive Midfield,Tosno,free transfer,out,Summer,NA,Premier Liga,2014,2014/2015
Amkar Perm,Mikhail Smirnov,24,Centre-Back,Tosno,free transfer,out,Summer,NA,Premier Liga,2014,2014/2015
Amkar Perm,Konstantin Vassiljev,30,Attacking Midfield,Piast Gliwice,free transfer,out,Summer,NA,Premier Liga,2014,2014/2015
Amkar Perm,Gianluca Nijholt,24,Central Midfield,Without Club,-,out,Summer,0,Premier Liga,2014,2014/2015
Amkar Perm,Dmitri Kayumov,22,Attacking Midfield,Spartak II,"End of loanJun 30, 2014",out,Summer,0,Premier Liga,2014,2014/2015
Amkar Perm,Patrick Twumasi,20,Right Winger,Spartaks,"End of loanJun 30, 2014",out,Summer,0,Premier Liga,2014,2014/2015
Amkar Perm,Dzhamaldin Khodzhaniyazov,17,Centre-Back,Zenit II,"End of loanJun 30, 2014",out,Summer,0,Premier Liga,2014,2014/2015
Amkar Perm,Ivan Solovjev,21,Left Winger,Zenit S-Pb,"End of loanJun 30, 2014",out,Summer,0,Premier Liga,2014,2014/2015
Arsenal Tula,Maksim Votinov,25,Centre-Forward,Baltika,free transfer,in,Summer,NA,Premier Liga,2014,2014/2015
Arsenal Tula,Evgeniy Osipov,27,Centre-Back,Ufa,free transfer,in,Summer,NA,Premier Liga,2014,2014/2015
Arsenal Tula,Lukas Tesak,29,Left-Back,Torpedo Moscow,?,in,Summer,NA,Premier Liga,2014,2014/2015
Arsenal Tula,Artur Maloyan,25,Centre-Forward,Shinnik,loan transfer,in,Summer,NA,Premier Liga,2014,2014/2015
Arsenal Tula,Aleksandr Zotov,23,Central Midfield,Spartak Moscow,loan transfer,in,Summer,NA,Premier Liga,2014,2014/2015
Arsenal Tula,Vitali Orlov,22,Central Midfield,FK Kaluga,"End of loanJun 30, 2014",in,Summer,0,Premier Liga,2014,2014/2015
