club_name,player_name,age,position,club_involved_name,fee,transfer_movement,fee_cleaned,league_name,year,season
SC Bastia,Luka Kikabidze,19,Left Midfield,Lokomotivi,£90k,in,0.09,Ligue 1,2014,2014/2015
SC Bastia,Christopher Maboulou,24,Centre-Forward,LB Châteauroux,Free Transfer,in,0,Ligue 1,2014,2014/2015
SC Bastia,Joao Rodríguez,18,Centre-Forward,Chelsea U21,Loan,in,0,Ligue 1,2014,2014/2015
SC Bastia,Hervin Ongenda,19,Second Striker,Paris SG,Loan,in,0,Ligue 1,2014,2014/2015
SC Bastia,Junior Tallo,21,Centre-Forward,AS Roma,Loan,in,0,Ligue 1,2014,2014/2015
SC Bastia,El-Hadji Ba,21,Defensive Midfield,Sunderland,Loan,in,0,Ligue 1,2014,2014/2015
SC Bastia,Mathieu Peybernes,23,Centre-Back,FC Sochaux,Free Transfer,in,0,Ligue 1,2014,2014/2015
SC Bastia,Gaël Danic,33,Left Winger,Olympique Lyon,Free Transfer,in,0,Ligue 1,2014,2014/2015
SC Bastia,Lyes Houri,19,Central Midfield,Valenciennes B,Free Transfer,in,0,Ligue 1,2014,2014/2015
SC Bastia,Juan Pablo Pino,27,Right Winger,Olympiacos,Free Transfer,in,0,Ligue 1,2014,2014/2015
SC Bastia,Floyd Ayité,25,Left Winger,Reims,Free Transfer,in,0,Ligue 1,2014,2014/2015
SC Bastia,Florian Marange,28,Left-Back,FC Sochaux,Free Transfer,in,0,Ligue 1,2014,2014/2015
SC Bastia,Alphonse Areola,21,Goalkeeper,Paris SG,Loan,in,0,Ligue 1,2014,2014/2015
SC Bastia,Brandão,34,Centre-Forward,Saint-Étienne,Free Transfer,in,0,Ligue 1,2014,2014/2015
SC Bastia,Giovanni Sio,25,Centre-Forward,FC Basel,Loan,in,0,Ligue 1,2014,2014/2015
SC Bastia,Apodi,27,Right-Back,Querétaro FC,?,in,NA,Ligue 1,2014,2014/2015
SC Bastia,Benjamin Mokulu Tembe,24,Centre-Forward,KV Mechelen,Loan,in,0,Ligue 1,2014,2014/2015
SC Bastia,Guillaume Gillet,30,Defensive Midfield,RSC Anderlecht,Loan,in,0,Ligue 1,2014,2014/2015
