club_name,player_name,age,position,club_involved_name,fee,transfer_movement,transfer_period,fee_cleaned,league_name,year,season
PSV Eindhoven,Stef Nijland,19,Attacking Midfield,FC Groningen,£3.60m,in,Summer,3.6,Eredivisie,2008,2008/2009
PSV Eindhoven,Francisco Rodríguez,26,Centre-Back,Chivas,£2.52m,in,Summer,2.52,Eredivisie,2008,2008/2009
PSV Eindhoven,Andreas Isaksson,26,Goalkeeper,Man City,£2.52m,in,Summer,2.52,Eredivisie,2008,2008/2009
PSV Eindhoven,Erik Pieters,19,Left-Back,FC Utrecht,£2.25m,in,Summer,2.25,Eredivisie,2008,2008/2009
PSV Eindhoven,Nordin Amrabat,21,Right Winger,VVV-Venlo,£2.07m,in,Summer,2.07,Eredivisie,2008,2008/2009
PSV Eindhoven,Reimond Manco,17,Attacking Midfield,Alianza Lima,£1.26m,in,Summer,1.26,Eredivisie,2008,2008/2009
PSV Eindhoven,Jérémie Bréchet,28,Centre-Back,FC Sochaux,free transfer,in,Summer,NA,Eredivisie,2008,2008/2009
PSV Eindhoven,Stijn Wuytens,18,Centre-Back,PSV U19,-,in,Summer,0,Eredivisie,2008,2008/2009
PSV Eindhoven,Rens van Eijden,20,Centre-Back,PSV U21,-,in,Summer,0,Eredivisie,2008,2008/2009
PSV Eindhoven,Ruud Boffin,20,Goalkeeper,FC Eindhoven,"End of loanJun 30, 2008",in,Summer,0,Eredivisie,2008,2008/2009
PSV Eindhoven,Juan Carlos Carrizo,21,Left Winger,Olimpo,"End of loanJun 30, 2008",in,Summer,0,Eredivisie,2008,2008/2009
PSV Eindhoven,Jefferson Farfán,23,Centre-Forward,FC Schalke 04,£9.00m,out,Summer,9,Eredivisie,2008,2008/2009
PSV Eindhoven,Heurelho Gomes,27,Goalkeeper,Spurs,£8.10m,out,Summer,8.1,Eredivisie,2008,2008/2009
PSV Eindhoven,Ismail Aissati,19,Attacking Midfield,Ajax,£3.60m,out,Summer,3.6,Eredivisie,2008,2008/2009
PSV Eindhoven,Ruud Boffin,20,Goalkeeper,MVV Maastricht,free transfer,out,Summer,NA,Eredivisie,2008,2008/2009
PSV Eindhoven,Mika Väyrynen,26,Central Midfield,Heerenveen,free transfer,out,Summer,NA,Eredivisie,2008,2008/2009
PSV Eindhoven,Tom van der Leegte,31,Defensive Midfield,NAC Breda,free transfer,out,Summer,NA,Eredivisie,2008,2008/2009
PSV Eindhoven,Juan Carlos Carrizo,21,Left Winger,Argentinos II,free transfer,out,Summer,NA,Eredivisie,2008,2008/2009
PSV Eindhoven,Género Zeefuik,18,Centre-Forward,FC Omniworld,loan transfer,out,Summer,NA,Eredivisie,2008,2008/2009
PSV Eindhoven,Rens van Eijden,20,Centre-Back,Willem II,loan transfer,out,Summer,NA,Eredivisie,2008,2008/2009
PSV Eindhoven,Jonathan Reis,19,Centre-Forward,PSV U21,-,out,Summer,0,Eredivisie,2008,2008/2009
PSV Eindhoven,Fágner,19,Right-Back,Without Club,-,out,Summer,0,Eredivisie,2008,2008/2009
PSV Eindhoven,Alcides,23,Centre-Back,Chelsea,"End of loanJun 30, 2008",out,Summer,0,Eredivisie,2008,2008/2009
PSV Eindhoven,Slobodan Rajkovic,19,Centre-Back,Chelsea,"End of loanJun 30, 2008",out,Summer,0,Eredivisie,2008,2008/2009
Ajax Amsterdam,Miralem Sulejmani,19,Left Midfield,Heerenveen,£14.63m,in,Summer,14.63,Eredivisie,2008,2008/2009
Ajax Amsterdam,Darío Cvitanich,24,Centre-Forward,CA Banfield,£6.30m,in,Summer,6.3,Eredivisie,2008,2008/2009
Ajax Amsterdam,Ismail Aissati,19,Attacking Midfield,PSV Eindhoven,£3.60m,in,Summer,3.6,Eredivisie,2008,2008/2009
Ajax Amsterdam,Oleguer,28,Centre-Back,Barcelona,£2.70m,in,Summer,2.7,Eredivisie,2008,2008/2009
Ajax Amsterdam,Evander Sno,21,Defensive Midfield,Celtic,£900Th.,in,Summer,0.9,Eredivisie,2008,2008/2009
Ajax Amsterdam,Eyong Enoh,22,Defensive Midfield,Ajax Cape Town,free transfer,in,Summer,NA,Eredivisie,2008,2008/2009
Ajax Amsterdam,Donovan Slijngard,20,Left-Back,Ajax U21,-,in,Summer,0,Eredivisie,2008,2008/2009
Ajax Amsterdam,Hans Vonk,38,Goalkeeper,Without Club,-,in,Summer,0,Eredivisie,2008,2008/2009
Ajax Amsterdam,Vurnon Anita,19,Defensive Midfield,Ajax U19,-,in,Summer,0,Eredivisie,2008,2008/2009
Ajax Amsterdam,Javier Martina,21,Right Winger,Ajax U21,-,in,Summer,0,Eredivisie,2008,2008/2009
Ajax Amsterdam,Kenneth Vermeer,22,Goalkeeper,Willem II,"End of loanJun 30, 2008",in,Summer,0,Eredivisie,2008,2008/2009
Ajax Amsterdam,Robbert Schilder,22,Centre-Back,Heracles Almelo,"End of loanJun 30, 2008",in,Summer,0,Eredivisie,2008,2008/2009
Ajax Amsterdam,Rydell Poepon,20,Centre-Forward,Willem II,"End of loanJun 30, 2008",in,Summer,0,Eredivisie,2008,2008/2009
Ajax Amsterdam,Johnny Heitinga,24,Centre-Back,Atlético Madrid,£9.00m,out,Summer,9,Eredivisie,2008,2008/2009
Ajax Amsterdam,Albert Luque,30,Left Winger,Málaga CF,Loan fee:£450Th.,out,Summer,0.45,Eredivisie,2008,2008/2009
Ajax Amsterdam,Nicolae Mitea,23,Left Winger,FC Dinamo,£315Th.,out,Summer,0.315,Eredivisie,2008,2008/2009
Ajax Amsterdam,Erik Heijblok,31,Goalkeeper,De Graafschap,free transfer,out,Summer,NA,Eredivisie,2008,2008/2009
Ajax Amsterdam,Jürgen Colin,27,Centre-Back,Sporting Gijón,free transfer,out,Summer,NA,Eredivisie,2008,2008/2009
Ajax Amsterdam,Kenneth Pérez,33,Centre-Forward,Twente FC,free transfer,out,Summer,NA,Eredivisie,2008,2008/2009
Ajax Amsterdam,Michael Krohn-Dehli,25,Central Midfield,Bröndby IF,free transfer,out,Summer,NA,Eredivisie,2008,2008/2009
Ajax Amsterdam,George Ogararu,28,Right-Back,Steaua Bukarest,loan transfer,out,Summer,NA,Eredivisie,2008,2008/2009
Ajax Amsterdam,Rydell Poepon,20,Centre-Forward,Sparta R.,?,out,Summer,NA,Eredivisie,2008,2008/2009
Ajax Amsterdam,Donovan Slijngard,21,Left-Back,Sparta R.,loan transfer,out,Summer,NA,Eredivisie,2008,2008/2009
Ajax Amsterdam,Laurent Delorge,29,Right Winger,Ajax U21,-,out,Summer,0,Eredivisie,2008,2008/2009
Ajax Amsterdam,Ismael Urzaiz,36,Centre-Forward,Retired,-,out,Summer,0,Eredivisie,2008,2008/2009
Ajax Amsterdam,Edgar Davids,35,Central Midfield,Career break,-,out,Summer,0,Eredivisie,2008,2008/2009
Ajax Amsterdam,Samuel Kuffour,31,Centre-Back,Career break,-,out,Summer,0,Eredivisie,2008,2008/2009
AZ Alkmaar,Brett Holman,24,Attacking Midfield,NEC Nijmegen,£2.70m,in,Summer,2.7,Eredivisie,2008,2008/2009
AZ Alkmaar,Nick van der Velden,26,Left Winger,FC Dordrecht,£608Th.,in,Summer,0.608,Eredivisie,2008,2008/2009
AZ Alkmaar,Niklas Moisander,22,Centre-Back,FC Zwolle,£540Th.,in,Summer,0.54,Eredivisie,2008,2008/2009
AZ Alkmaar,Gill Swerts,25,Right-Back,Vitesse,free transfer,in,Summer,NA,Eredivisie,2008,2008/2009
AZ Alkmaar,Toni Kolehmainen,20,Central Midfield,AZ Alkmaar U21,-,in,Summer,0,Eredivisie,2008,2008/2009
AZ Alkmaar,Jordy Deckers,19,Goalkeeper,AZ Alkmaar U19,-,in,Summer,0,Eredivisie,2008,2008/2009
AZ Alkmaar,Jeremain Lens,20,Right Winger,NEC Nijmegen,"End of loanJun 30, 2008",in,Summer,0,Eredivisie,2008,2008/2009
AZ Alkmaar,Theo Zwarthoed,25,Goalkeeper,RKC Waalwijk,"End of loanJun 30, 2008",in,Summer,0,Eredivisie,2008,2008/2009
AZ Alkmaar,Rogier Molhoek,26,Defensive Midfield,NAC Breda,"End of loanJun 30, 2008",in,Summer,0,Eredivisie,2008,2008/2009
AZ Alkmaar,Kees Luijckx,22,Centre-Back,Excelsior,"End of loanJun 30, 2008",in,Summer,0,Eredivisie,2008,2008/2009
