club_name,player_name,age,position,club_involved_name,fee,transfer_movement,fee_cleaned,league_name,year,season
SC Amiens,Moussa Konaté,24,Centre-Forward,FC Sion,£3.15m,in,3.15,Ligue 1,2017,2017/2018
SC Amiens,Bongani Zungu,24,Central Midfield,Vit. Guimarães,£1.80m,in,1.8,Ligue 1,2017,2017/2018
SC Amiens,Stiven Mendoza,25,Left Winger,Corinthians,£900k,in,0.9,Ligue 1,2017,2017/2018
SC Amiens,Prince Gouano,23,Centre-Back,Atalanta,£117k,in,0.117,Ligue 1,2017,2017/2018
SC Amiens,Brighton Labeau,21,Centre-Forward,Monaco B,Free Transfer,in,0,Ligue 1,2017,2017/2018
SC Amiens,Issa Cissokho,32,Right-Back,SCO Angers,Free Transfer,in,0,Ligue 1,2017,2017/2018
SC Amiens,Mahdi Talal,19,Central Midfield,SCO Angers B,Free Transfer,in,0,Ligue 1,2017,2017/2018
SC Amiens,Mathieu Bodmer,34,Defensive Midfield,Guingamp,Free Transfer,in,0,Ligue 1,2017,2017/2018
SC Amiens,Jean-Christophe Bouet,33,Goalkeeper,Dunkerque,Free Transfer,in,0,Ligue 1,2017,2017/2018
SC Amiens,Serge Gakpé,30,Right Winger,Genoa,?,in,NA,Ligue 1,2017,2017/2018
SC Amiens,Nathan,21,Left Winger,Chelsea,Loan,in,0,Ligue 1,2017,2017/2018
SC Amiens,Jean-Luc Dompé,21,Left Winger,Standard Liège,Loan,in,0,Ligue 1,2017,2017/2018
SC Amiens,Danilo Avelar,28,Left-Back,Torino,Loan,in,0,Ligue 1,2017,2017/2018
SC Amiens,Gaël Kakuta,26,Left Winger,HB CFFC,Loan,in,0,Ligue 1,2017,2017/2018
SC Amiens,Lacina Traoré,27,Centre-Forward,Monaco,Loan,in,0,Ligue 1,2017,2017/2018
SC Amiens,Sekou Baradji,33,Defensive Midfield,Without Club,-,in,0,Ligue 1,2017,2017/2018
SC Amiens,Réda Rabeï,23,Attacking Midfield,AS Lyon-Duchère,"End of loanDec 31, 2017",in,0,Ligue 1,2017,2017/2018
SC Amiens,Bachibou Koita,23,Centre-Forward,SC Amiens B,-,in,0,Ligue 1,2017,2017/2018
SC Amiens,Aboubakar Kamara,22,Centre-Forward,Fulham,£5.40m,out,5.4,Ligue 1,2017,2017/2018
SC Amiens,Tanguy Ndombélé,20,Central Midfield,Olympique Lyon,Loan fee:£1.80m,out,1.8,Ligue 1,2017,2017/2018
SC Amiens,Réda Rabeï,23,Attacking Midfield,Daco-Getica,Loan,out,0,Ligue 1,2017,2017/2018
SC Amiens,Jordan Lefort,23,Centre-Back,Quevilly-Rouen,Loan,out,0,Ligue 1,2017,2017/2018
SC Amiens,Réda Rabeï,23,Attacking Midfield,AS Lyon-Duchère,Loan,out,0,Ligue 1,2017,2017/2018
SC Amiens,Brighton Labeau,22,Centre-Forward,US Créteil,Loan,out,0,Ligue 1,2017,2017/2018
SC Amiens,Joachim Eickmayer,24,Central Midfield,Les Herbiers VF,Free Transfer,out,0,Ligue 1,2017,2017/2018
SC Amiens,Alioune Ba,27,Centre-Back,Stade Laval,Free Transfer,out,0,Ligue 1,2017,2017/2018
SC Amiens,Nathan Dekoke,21,Centre-Back,US Boulogne,Loan,out,0,Ligue 1,2017,2017/2018
SC Amiens,Richard Soumah,30,Left-Back,M. Petah Tikva,Free Transfer,out,0,Ligue 1,2017,2017/2018
SC Amiens,Matthieu Fontaine,30,Centre-Back,Red Star FC,Free Transfer,out,0,Ligue 1,2017,2017/2018
SC Amiens,Yannick Mamilonne,25,Centre-Forward,Quevilly-Rouen,Loan,out,0,Ligue 1,2017,2017/2018
SC Amiens,Nathan,21,Left Winger,Chelsea,"End of loanDec 31, 2017",out,0,Ligue 1,2017,2017/2018
SC Amiens,Jean Calvé,33,Centre-Back,Without Club,-,out,0,Ligue 1,2017,2017/2018
SC Amiens,Junior Tallo,24,Centre-Forward,LOSC Lille,"End of loanJun 30, 2017",out,0,Ligue 1,2017,2017/2018
SCO Angers,Enzo Crivelli,22,Centre-Forward,G. Bordeaux,£3.60m,in,3.6,Ligue 1,2017,2017/2018
SCO Angers,Thomas Touré,23,Left Winger,G. Bordeaux,£2.70m,in,2.7,Ligue 1,2017,2017/2018
SCO Angers,Baptiste Guillaume,22,Centre-Forward,LOSC Lille,£1.80m,in,1.8,Ligue 1,2017,2017/2018
SCO Angers,Lassana Coulibaly,21,Central Midfield,SC Bastia,£1.80m,in,1.8,Ligue 1,2017,2017/2018
SCO Angers,Angelo Fulgini,20,Central Midfield,Valenciennes FC,£1.26m,in,1.26,Ligue 1,2017,2017/2018
SCO Angers,Wilfried Kanga,19,Centre-Forward,Paris SG U19,Free Transfer,in,0,Ligue 1,2017,2017/2018
SCO Angers,Prince Oniangué,29,Defensive Midfield,Wolves,Loan,in,0,Ligue 1,2017,2017/2018
SCO Angers,Loïc Puyo,28,Central Midfield,AS Nancy,Free Transfer,in,0,Ligue 1,2017,2017/2018
SCO Angers,Saliou Ciss,27,Left-Back,Valenciennes FC,Free Transfer,in,0,Ligue 1,2017,2017/2018
SCO Angers,Jeff Reine-Adélaïde,20,Central Midfield,Arsenal U23,Loan,in,0,Ligue 1,2017,2017/2018
SCO Angers,Ludovic Butelle,34,Goalkeeper,Club Brugge,?,in,NA,Ligue 1,2017,2017/2018
SCO Angers,Youcef Belaïli,25,Left Winger,Ban,?,in,NA,Ligue 1,2017,2017/2018
SCO Angers,Yoane Wissa,21,Left Midfield,AC Ajaccio,"End of loanJan 21, 2018",in,0,Ligue 1,2017,2017/2018
SCO Angers,Anthony Mandrea,20,Goalkeeper,SCO Angers B,-,in,0,Ligue 1,2017,2017/2018
SCO Angers,Férébory Doré,29,Centre-Forward,Clermont Foot,"End of loanJan 31, 2018",in,0,Ligue 1,2017,2017/2018
SCO Angers,Gabriel Mutombo,21,Centre-Back,CA Bastia,"End of loanJun 30, 2017",in,0,Ligue 1,2017,2017/2018
SCO Angers,Goran Karanovic,29,Centre-Forward,FC Sochaux,"End of loanJun 30, 2017",in,0,Ligue 1,2017,2017/2018
SCO Angers,Yoane Wissa,20,Left Midfield,Stade Laval,"End of loanJun 30, 2017",in,0,Ligue 1,2017,2017/2018
SCO Angers,Nicolas Pépé,22,Right Winger,LOSC Lille,£9.00m,out,9,Ligue 1,2017,2017/2018
SCO Angers,Famara Diédhiou,24,Centre-Forward,Bristol City,£5.40m,out,5.4,Ligue 1,2017,2017/2018
SCO Angers,Yoane Wissa,21,Left Midfield,FC Lorient,£1.80m,out,1.8,Ligue 1,2017,2017/2018
SCO Angers,Gabriel Mutombo,21,Centre-Back,US Orléans,Loan,out,0,Ligue 1,2017,2017/2018
SCO Angers,Cheikh N'Doye,31,Central Midfield,Birmingham,Free Transfer,out,0,Ligue 1,2017,2017/2018
SCO Angers,Yoane Wissa,20,Left Midfield,AC Ajaccio,Loan,out,0,Ligue 1,2017,2017/2018
SCO Angers,Férébory Doré,28,Centre-Forward,Clermont Foot,Loan,out,0,Ligue 1,2017,2017/2018
SCO Angers,Mathias Serin,25,Attacking Midfield,Dunkerque,Loan,out,0,Ligue 1,2017,2017/2018
SCO Angers,Grégory Bourillon,33,Centre-Back,LB Châteauroux,Free Transfer,out,0,Ligue 1,2017,2017/2018
SCO Angers,Alexandre Letellier,27,Goalkeeper,BSC Young Boys,Loan,out,0,Ligue 1,2017,2017/2018
SCO Angers,Issa Cissokho,32,Right-Back,SC Amiens,Free Transfer,out,0,Ligue 1,2017,2017/2018
SCO Angers,Youcef Belaïli,25,Left Winger,Esperance,Free Transfer,out,0,Ligue 1,2017,2017/2018
SCO Angers,Enzo Crivelli,22,Centre-Forward,SM Caen,Loan,out,0,Ligue 1,2017,2017/2018
SCO Angers,Pablo Martinez,28,Centre-Back,R. Strasbourg,?,out,NA,Ligue 1,2017,2017/2018
SCO Angers,Saliou Ciss,28,Left-Back,Valenciennes FC,Loan,out,0,Ligue 1,2017,2017/2018
SCO Angers,Mehdi Tahrat,27,Centre-Back,Valenciennes FC,Loan,out,0,Ligue 1,2017,2017/2018
SCO Angers,Denis Petric,29,Goalkeeper,Guingamp,?,out,NA,Ligue 1,2017,2017/2018
SCO Angers,Dickson Nwakaeme,31,Centre-Forward,Without Club,-,out,0,Ligue 1,2017,2017/2018
SCO Angers,Jamel Saihi,30,Defensive Midfield,Retired,-,out,0,Ligue 1,2017,2017/2018
SCO Angers,Kévin Bérigaud,29,Centre-Forward,Montpellier,"End of loanJun 30, 2017",out,0,Ligue 1,2017,2017/2018
SCO Angers,Jonathan Bamba,21,Left Winger,Saint-Étienne,"End of loanJun 30, 2017",out,0,Ligue 1,2017,2017/2018
FC Girondins Bordeaux,Nicolas de Préville,26,Centre-Forward,LOSC Lille,£7.20m,in,7.2,Ligue 1,2017,2017/2018
FC Girondins Bordeaux,Jonathan Cafú,26,Right Winger,Ludogorets,£6.75m,in,6.75,Ligue 1,2017,2017/2018
FC Girondins Bordeaux,Otávio,23,Defensive Midfield,Atlético-PR,£4.50m,in,4.5,Ligue 1,2017,2017/2018
FC Girondins Bordeaux,Youssouf Sabaly,24,Right-Back,Paris SG,£3.60m,in,3.6,Ligue 1,2017,2017/2018
FC Girondins Bordeaux,Lukas Lerager,23,Central Midfield,Zulte Waregem,£3.15m,in,3.15,Ligue 1,2017,2017/2018
FC Girondins Bordeaux,Vukasin Jovanovic,21,Centre-Back,Zenit S-Pb,£2.70m,in,2.7,Ligue 1,2017,2017/2018
FC Girondins Bordeaux,Paul Baysse,29,Centre-Back,Málaga CF,£900k,in,0.9,Ligue 1,2017,2017/2018
FC Girondins Bordeaux,Alexandre Mendy,23,Centre-Forward,Guingamp,£540k,in,0.54,Ligue 1,2017,2017/2018
FC Girondins Bordeaux,Benoît Costil,29,Goalkeeper,Stade Rennais,Free Transfer,in,0,Ligue 1,2017,2017/2018
FC Girondins Bordeaux,Matheus Pereira,19,Left Winger,Juventus,Loan,in,0,Ligue 1,2017,2017/2018
FC Girondins Bordeaux,Martin Braithwaite,26,Centre-Forward,Middlesbrough,Loan,in,0,Ligue 1,2017,2017/2018
