club_name,player_name,age,position,club_involved_name,fee,transfer_movement,transfer_period,fee_cleaned,league_name,year,season
Belenenses SAD,Komnen Andric,21,Centre-Forward,Zalgiris,"End of loanJun 30, 2017",in,Summer,0,Liga Nos,2017,2017/2018
Belenenses SAD,Cristiano Figueiredo,26,Goalkeeper,Vitória Setúbal,?,out,Summer,NA,Liga Nos,2017,2017/2018
Belenenses SAD,Mica Pinto,24,Left-Back,União Madeira,loan transfer,out,Summer,NA,Liga Nos,2017,2017/2018
Belenenses SAD,Komnen Andric,22,Centre-Forward,Inter Zapresic,loan transfer,out,Summer,NA,Liga Nos,2017,2017/2018
Belenenses SAD,Uri Rosell,24,Defensive Midfield,Sporting CP,"End of loanJun 30, 2017",out,Summer,0,Liga Nos,2017,2017/2018
Belenenses SAD,Dinis Almeida,22,Centre-Back,Monaco B,"End of loanJun 30, 2017",out,Summer,0,Liga Nos,2017,2017/2018
SL Benfica,Filip Krovinovic,21,Attacking Midfield,Rio Ave FC,£3.15m,in,Summer,3.15,Liga Nos,2017,2017/2018
SL Benfica,Mile Svilar,18,Goalkeeper,RSC Anderlecht,£2.25m,in,Summer,2.25,Liga Nos,2017,2017/2018
SL Benfica,Gabriel Barbosa,21,Centre-Forward,Inter,Loan fee:£1.53m,in,Summer,1.53,Liga Nos,2017,2017/2018
SL Benfica,Martin Chrien,21,Central Midfield,Viktoria Plzen,£900Th.,in,Summer,0.9,Liga Nos,2017,2017/2018
SL Benfica,João Amaral,25,Attacking Midfield,Vitória Setúbal,£540Th.,in,Summer,0.54,Liga Nos,2017,2017/2018
SL Benfica,Mato Milos,24,Right-Back,NK Istra,£360Th.,in,Summer,0.36,Liga Nos,2017,2017/2018
SL Benfica,Pedro Rebocho,22,Left-Back,Moreirense,£135Th.,in,Summer,0.135,Liga Nos,2017,2017/2018
SL Benfica,Bruno Varela,22,Goalkeeper,Vitória Setúbal,£90Th.,in,Summer,0.09,Liga Nos,2017,2017/2018
SL Benfica,Patrick Vieira,26,Right-Back,Marítimo,free transfer,in,Summer,NA,Liga Nos,2017,2017/2018
SL Benfica,Haris Seferovic,25,Centre-Forward,E. Frankfurt,free transfer,in,Summer,NA,Liga Nos,2017,2017/2018
SL Benfica,Salvador Agra,25,Left Winger,Nacional,?,in,Summer,NA,Liga Nos,2017,2017/2018
SL Benfica,Douglas,27,Right-Back,Barcelona,loan transfer,in,Summer,NA,Liga Nos,2017,2017/2018
SL Benfica,Diogo Gonçalves,20,Right-Back,Benfica B,-,in,Summer,0,Liga Nos,2017,2017/2018
