club_name,player_name,age,position,club_involved_name,fee,transfer_movement,fee_cleaned,league_name,year,season
Bayern Munich,Corentin Tolisso,22,Central Midfield,Olympique Lyon,£37.35m,in,37.35,1 Bundesliga,2017,2017/2018
Bayern Munich,Kingsley Coman,21,Left Winger,Juventus,£18.90m,in,18.9,1 Bundesliga,2017,2017/2018
Bayern Munich,Niklas Süle,21,Centre-Back,TSG Hoffenheim,£18.00m,in,18,1 Bundesliga,2017,2017/2018
Bayern Munich,James Rodríguez,26,Attacking Midfield,Real Madrid,Loan fee:£11.70m,in,11.7,1 Bundesliga,2017,2017/2018
Bayern Munich,Sandro Wagner,30,Centre-Forward,TSG Hoffenheim,£11.70m,in,11.7,1 Bundesliga,2017,2017/2018
Bayern Munich,Serge Gnabry,21,Right Winger,Werder Bremen,£7.20m,in,7.2,1 Bundesliga,2017,2017/2018
Bayern Munich,Sebastian Rudy,27,Defensive Midfield,TSG Hoffenheim,Free Transfer,in,0,1 Bundesliga,2017,2017/2018
Bayern Munich,Christian Früchtl,17,Goalkeeper,FC Bayern U19,-,in,0,1 Bundesliga,2017,2017/2018
Bayern Munich,Tom Starke,36,Goalkeeper,Career break,-,in,0,1 Bundesliga,2017,2017/2018
Bayern Munich,Marco Friedl,19,Left-Back,FC Bayern U19,-,in,0,1 Bundesliga,2017,2017/2018
Bayern Munich,Felix Götze,19,Defensive Midfield,FC Bayern U19,-,in,0,1 Bundesliga,2017,2017/2018
Bayern Munich,Gianluca Gaudino,20,Central Midfield,FC St. Gallen,"End of loanJun 30, 2017",in,0,1 Bundesliga,2017,2017/2018
Bayern Munich,Holger Badstuber,28,Centre-Back,FC Schalke 04,"End of loanJun 30, 2017",in,0,1 Bundesliga,2017,2017/2018
Bayern Munich,Medhi Benatia,30,Centre-Back,Juventus,"End of loanJun 30, 2017",in,0,1 Bundesliga,2017,2017/2018
Bayern Munich,Medhi Benatia,30,Centre-Back,Juventus,£15.30m,out,15.3,1 Bundesliga,2017,2017/2018
Bayern Munich,Renato Sanches,20,Central Midfield,Swansea,Loan fee:£7.65m,out,7.65,1 Bundesliga,2017,2017/2018
Bayern Munich,Douglas Costa,26,Right Winger,Juventus,Loan fee:£5.40m,out,5.4,1 Bundesliga,2017,2017/2018
Bayern Munich,Serge Gnabry,22,Right Winger,TSG Hoffenheim,Loan fee:£900k,out,0.9,1 Bundesliga,2017,2017/2018
Bayern Munich,Gianluca Gaudino,20,Central Midfield,Chievo Verona,£45k,out,0.045,1 Bundesliga,2017,2017/2018
Bayern Munich,Holger Badstuber,28,Centre-Back,VfB Stuttgart,Free Transfer,out,0,1 Bundesliga,2017,2017/2018
Bayern Munich,Marco Friedl,19,Left-Back,Werder Bremen,Loan,out,0,1 Bundesliga,2017,2017/2018
Bayern Munich,Xabi Alonso,35,Defensive Midfield,Retired,-,out,0,1 Bundesliga,2017,2017/2018
Bayern Munich,Philipp Lahm,33,Right-Back,Retired,-,out,0,1 Bundesliga,2017,2017/2018
Bayern Munich,Tom Starke,36,Goalkeeper,Career break,-,out,0,1 Bundesliga,2017,2017/2018
Bayern Munich,Kingsley Coman,21,Left Winger,Juventus,"End of loanJun 30, 2017",out,0,1 Bundesliga,2017,2017/2018
