club_name,player_name,age,position,club_involved_name,fee,transfer_movement,fee_cleaned,league_name,year,season
Feyenoord Rotterdam,Steven Berghuis,25,Right Winger,Watford,£5.85m,in,5.85,Eredivisie,2017,2017/2018
Feyenoord Rotterdam,Ridgeciano Haps,24,Left-Back,AZ Alkmaar,£5.40m,in,5.4,Eredivisie,2017,2017/2018
Feyenoord Rotterdam,Jeremiah St. Juste,20,Centre-Back,Heerenveen,£4.32m,in,4.32,Eredivisie,2017,2017/2018
Feyenoord Rotterdam,Sofyan Amrabat,20,Central Midfield,FC Utrecht,£3.60m,in,3.6,Eredivisie,2017,2017/2018
Feyenoord Rotterdam,Sam Larsson,24,Left Winger,Heerenveen,£3.60m,in,3.6,Eredivisie,2017,2017/2018
Feyenoord Rotterdam,Jean-Paul Boëtius,23,Attacking Midfield,FC Basel,£1.35m,in,1.35,Eredivisie,2017,2017/2018
Feyenoord Rotterdam,Robin van Persie,34,Centre-Forward,Fenerbahce,Free Transfer,in,0,Eredivisie,2017,2017/2018
Feyenoord Rotterdam,Kevin Diks,20,Right-Back,Fiorentina,Loan,in,0,Eredivisie,2017,2017/2018
Feyenoord Rotterdam,Dylan Vente,18,Centre-Forward,Feyenoord U19,-,in,0,Eredivisie,2017,2017/2018
Feyenoord Rotterdam,Tyrell Malacia,17,Left-Back,Feyenoord U19,-,in,0,Eredivisie,2017,2017/2018
Feyenoord Rotterdam,Calvin Verdonk,21,Left-Back,NEC Nijmegen,"End of loanJun 30, 2018",in,0,Eredivisie,2017,2017/2018
Feyenoord Rotterdam,Ramón ten Hove,19,Goalkeeper,Feyenoord U19,-,in,0,Eredivisie,2017,2017/2018
Feyenoord Rotterdam,Mats Knoester,18,Centre-Back,Feyenoord U19,-,in,0,Eredivisie,2017,2017/2018
Feyenoord Rotterdam,Warner Hahn,25,Goalkeeper,Excelsior,"End of loanJun 30, 2017",in,0,Eredivisie,2017,2017/2018
Feyenoord Rotterdam,Jari Schuurman,20,Attacking Midfield,Willem II,"End of loanJun 30, 2017",in,0,Eredivisie,2017,2017/2018
Feyenoord Rotterdam,Calvin Verdonk,20,Left-Back,PEC Zwolle,"End of loanJun 30, 2017",in,0,Eredivisie,2017,2017/2018
Feyenoord Rotterdam,Rick Karsdorp,22,Right-Back,AS Roma,£14.40m,out,14.4,Eredivisie,2017,2017/2018
Feyenoord Rotterdam,Terence Kongolo,23,Centre-Back,Monaco,£13.50m,out,13.5,Eredivisie,2017,2017/2018
Feyenoord Rotterdam,Eljero Elia,30,Left Winger,Basaksehir,£990k,out,0.99,Eredivisie,2017,2017/2018
Feyenoord Rotterdam,Lucas Woudenberg,23,Left-Back,Heerenveen,£630k,out,0.63,Eredivisie,2017,2017/2018
Feyenoord Rotterdam,Warner Hahn,25,Goalkeeper,Heerenveen,£450k,out,0.45,Eredivisie,2017,2017/2018
Feyenoord Rotterdam,Pär Hansson,31,Goalkeeper,Helsingborg,Free Transfer,out,0,Eredivisie,2017,2017/2018
Feyenoord Rotterdam,Wessel Dammers,22,Centre-Back,Fortuna Sittard,Free Transfer,out,0,Eredivisie,2017,2017/2018
Feyenoord Rotterdam,Kenneth Vermeer,32,Goalkeeper,Club Brugge,Loan,out,0,Eredivisie,2017,2017/2018
Feyenoord Rotterdam,Mo El Hankouri,20,Left Winger,Willem II,Loan,out,0,Eredivisie,2017,2017/2018
Feyenoord Rotterdam,Jari Schuurman,20,Attacking Midfield,NEC Nijmegen,Loan,out,0,Eredivisie,2017,2017/2018
Feyenoord Rotterdam,Miquel Nelom,27,Left-Back,Sparta R.,Loan,out,0,Eredivisie,2017,2017/2018
Feyenoord Rotterdam,Marko Vejinović,27,Defensive Midfield,AZ Alkmaar,Loan,out,0,Eredivisie,2017,2017/2018
Feyenoord Rotterdam,Gustavo Hamer,20,Central Midfield,FC Dordrecht,Loan,out,0,Eredivisie,2017,2017/2018
Feyenoord Rotterdam,Simon Gustafson,22,Attacking Midfield,Roda JC,Loan,out,0,Eredivisie,2017,2017/2018
Feyenoord Rotterdam,Calvin Verdonk,20,Left-Back,NEC Nijmegen,Loan,out,0,Eredivisie,2017,2017/2018
Feyenoord Rotterdam,Michiel Kramer,29,Centre-Forward,Without Club,-,out,0,Eredivisie,2017,2017/2018
Feyenoord Rotterdam,Dirk Kuyt,36,Right Winger,Retired,-,out,0,Eredivisie,2017,2017/2018
Feyenoord Rotterdam,Steven Berghuis,25,Right Winger,Watford,"End of loanJun 30, 2017",out,0,Eredivisie,2017,2017/2018
Ajax Amsterdam,Maximilian Wöber,19,Centre-Back,Rapid Vienna,£7.29m,in,7.29,Eredivisie,2017,2017/2018
Ajax Amsterdam,Rasmus Kristensen,20,Right-Back,FC Midtjylland,£4.95m,in,4.95,Eredivisie,2017,2017/2018
Ajax Amsterdam,Nicolás Tagliafico,25,Left-Back,Independiente,£3.60m,in,3.6,Eredivisie,2017,2017/2018
Ajax Amsterdam,Luis Manuel Orejuela,21,Right-Back,Deportivo Cali,£3.29m,in,3.29,Eredivisie,2017,2017/2018
Ajax Amsterdam,Dennis Johnsen,19,Left Winger,Heerenveen,£2.16m,in,2.16,Eredivisie,2017,2017/2018
Ajax Amsterdam,Siem de Jong,28,Attacking Midfield,Newcastle,£2.07m,in,2.07,Eredivisie,2017,2017/2018
Ajax Amsterdam,Perr Schuurs,18,Centre-Back,Fortuna Sittard,£1.80m,in,1.8,Eredivisie,2017,2017/2018
Ajax Amsterdam,Benjamin van Leer,25,Goalkeeper,Roda JC,£630k,in,0.63,Eredivisie,2017,2017/2018
Ajax Amsterdam,Konstantinos Lamprou,25,Goalkeeper,Willem II,Free Transfer,in,0,Eredivisie,2017,2017/2018
Ajax Amsterdam,Klaas-Jan Huntelaar,33,Centre-Forward,FC Schalke 04,Free Transfer,in,0,Eredivisie,2017,2017/2018
Ajax Amsterdam,Deyovaisio Zeefuik,19,Right-Back,Ajax U21,-,in,0,Eredivisie,2017,2017/2018
Ajax Amsterdam,Noussair Mazraoui,20,Right-Back,Ajax U21,-,in,0,Eredivisie,2017,2017/2018
Ajax Amsterdam,Carel Eiting,19,Defensive Midfield,Ajax U21,-,in,0,Eredivisie,2017,2017/2018
Ajax Amsterdam,Mitchell Dijks,24,Left-Back,Norwich,"End of loanJun 30, 2017",in,0,Eredivisie,2017,2017/2018
Ajax Amsterdam,Richairo Zivkovic,20,Centre-Forward,FC Utrecht,"End of loanJun 30, 2017",in,0,Eredivisie,2017,2017/2018
Ajax Amsterdam,Davinson Sánchez,21,Centre-Back,Spurs,£36.00m,out,36,Eredivisie,2017,2017/2018
Ajax Amsterdam,Davy Klaassen,24,Attacking Midfield,Everton,£24.30m,out,24.3,Eredivisie,2017,2017/2018
Ajax Amsterdam,Jairo Riedewald,20,Centre-Back,Crystal Palace,£8.10m,out,8.1,Eredivisie,2017,2017/2018
Ajax Amsterdam,Kenny Tete,21,Right-Back,Olympique Lyon,£3.60m,out,3.6,Eredivisie,2017,2017/2018
Ajax Amsterdam,Richairo Zivkovic,20,Centre-Forward,KV Oostende,£1.08m,out,1.08,Eredivisie,2017,2017/2018
Ajax Amsterdam,Heiko Westermann,33,Centre-Back,Austria Vienna,Free Transfer,out,0,Eredivisie,2017,2017/2018
Ajax Amsterdam,Perr Schuurs,18,Centre-Back,Fortuna Sittard,Loan,out,0,Eredivisie,2017,2017/2018
Ajax Amsterdam,Diederik Boer,36,Goalkeeper,PEC Zwolle,Free Transfer,out,0,Eredivisie,2017,2017/2018
Ajax Amsterdam,Deyovaisio Zeefuik,19,Right-Back,FC Groningen,Loan,out,0,Eredivisie,2017,2017/2018
Ajax Amsterdam,Abdelhak Nouri,20,Central Midfield,Retired,-,out,0,Eredivisie,2017,2017/2018
Ajax Amsterdam,Bertrand Traoré,21,Right Winger,Chelsea,"End of loanJun 30, 2017",out,0,Eredivisie,2017,2017/2018
PSV Eindhoven,Maximiliano Romero,18,Centre-Forward,Vélez Sarsfield,£10.80m,in,10.8,Eredivisie,2017,2017/2018
PSV Eindhoven,Hirving Lozano,21,Left Winger,CF Pachuca,£7.20m,in,7.2,Eredivisie,2017,2017/2018
PSV Eindhoven,Derrick Luckassen,22,Centre-Back,AZ Alkmaar,£4.50m,in,4.5,Eredivisie,2017,2017/2018
PSV Eindhoven,Eloy Room,28,Goalkeeper,Vitesse,£360k,in,0.36,Eredivisie,2017,2017/2018
PSV Eindhoven,Mauro Júnior,18,Attacking Midfield,PSV U21,-,in,0,Eredivisie,2017,2017/2018
PSV Eindhoven,Yanick van Osch,20,Goalkeeper,PSV U21,-,in,0,Eredivisie,2017,2017/2018
PSV Eindhoven,Kenneth Paal,20,Left-Back,PSV U21,-,in,0,Eredivisie,2017,2017/2018
PSV Eindhoven,Sam Lammers,20,Centre-Forward,PSV U21,-,in,0,Eredivisie,2017,2017/2018
PSV Eindhoven,Pablo Rosario,20,Central Midfield,PSV U21,-,in,0,Eredivisie,2017,2017/2018
PSV Eindhoven,Armando Obispo,18,Centre-Back,PSV U19,-,in,0,Eredivisie,2017,2017/2018
PSV Eindhoven,Albert Gudmundsson,20,Right Winger,PSV U21,-,in,0,Eredivisie,2017,2017/2018
PSV Eindhoven,Dante Rigo,18,Central Midfield,PSV U21,-,in,0,Eredivisie,2017,2017/2018
PSV Eindhoven,Marcel Ritzmaier,24,Central Midfield,Go Ahead Eagles,"End of loanJun 30, 2017",in,0,Eredivisie,2017,2017/2018
PSV Eindhoven,Jordy de Wijs,22,Centre-Back,Excelsior,"End of loanJun 30, 2017",in,0,Eredivisie,2017,2017/2018
PSV Eindhoven,Adam Maher,23,Central Midfield,Osmanlispor,"End of loanJun 30, 2017",in,0,Eredivisie,2017,2017/2018
PSV Eindhoven,Rai Vloet,22,Attacking Midfield,FC Eindhoven,"End of loanJun 30, 2017",in,0,Eredivisie,2017,2017/2018
PSV Eindhoven,Jürgen Locadia,24,Centre-Forward,Brighton,£15.30m,out,15.3,Eredivisie,2017,2017/2018
PSV Eindhoven,Davy Pröpper,25,Central Midfield,Brighton,£11.70m,out,11.7,Eredivisie,2017,2017/2018
PSV Eindhoven,Héctor Moreno,29,Centre-Back,AS Roma,£5.13m,out,5.13,Eredivisie,2017,2017/2018
PSV Eindhoven,Jetro Willems,23,Left-Back,E. Frankfurt,£4.50m,out,4.5,Eredivisie,2017,2017/2018
PSV Eindhoven,Andrés Guardado,30,Central Midfield,Real Betis,£2.25m,out,2.25,Eredivisie,2017,2017/2018
PSV Eindhoven,Remko Pasveer,33,Goalkeeper,Vitesse,£405k,out,0.405,Eredivisie,2017,2017/2018
PSV Eindhoven,Rai Vloet,22,Attacking Midfield,NAC Breda,£90k,out,0.09,Eredivisie,2017,2017/2018
PSV Eindhoven,Menno Koch,23,Centre-Back,NAC Breda,£90k,out,0.09,Eredivisie,2017,2017/2018
PSV Eindhoven,Adam Maher,24,Central Midfield,FC Twente,Free Transfer,out,0,Eredivisie,2017,2017/2018
PSV Eindhoven,Jordy de Wijs,22,Centre-Back,Excelsior,Loan,out,0,Eredivisie,2017,2017/2018
PSV Eindhoven,Hidde Jurjus,23,Goalkeeper,Roda JC,Loan,out,0,Eredivisie,2017,2017/2018
PSV Eindhoven,Marcel Ritzmaier,24,Central Midfield,PSV U21,-,out,0,Eredivisie,2017,2017/2018
PSV Eindhoven,Oleksandr Zinchenko,20,Left-Back,Man City,"End of loanJun 30, 2017",out,0,Eredivisie,2017,2017/2018
PSV Eindhoven,Siem de Jong,28,Attacking Midfield,Newcastle,"End of loanJun 30, 2017",out,0,Eredivisie,2017,2017/2018
FC Utrecht,Sander van de Streek,24,Attacking Midfield,SC Cambuur,£540k,in,0.54,Eredivisie,2017,2017/2018
FC Utrecht,Cyriel Dessers,22,Centre-Forward,NAC Breda,£315k,in,0.315,Eredivisie,2017,2017/2018
FC Utrecht,Anouar Kali,26,Defensive Midfield,Willem II,£135k,in,0.135,Eredivisie,2017,2017/2018
FC Utrecht,Urby Emanuelson,31,Central Midfield,Sheff Wed,Free Transfer,in,0,Eredivisie,2017,2017/2018
FC Utrecht,Nick Marsman,26,Goalkeeper,FC Twente,Free Transfer,in,0,Eredivisie,2017,2017/2018
FC Utrecht,Chris David,24,Attacking Midfield,Go Ahead Eagles,Free Transfer,in,0,Eredivisie,2017,2017/2018
FC Utrecht,Simon Makienok,26,Centre-Forward,US Palermo,?,in,NA,Eredivisie,2017,2017/2018
FC Utrecht,Dario Dumic,25,Centre-Back,NEC Nijmegen,?,in,NA,Eredivisie,2017,2017/2018
FC Utrecht,Lukas Görtler,23,Central Midfield,1.FC K'lautern,?,in,NA,Eredivisie,2017,2017/2018
FC Utrecht,Matty Willock,21,Central Midfield,Man Utd U23,Loan,in,0,Eredivisie,2017,2017/2018
FC Utrecht,Mateusz Klich,27,Central Midfield,Leeds,Loan,in,0,Eredivisie,2017,2017/2018
FC Utrecht,Jean-Christophe Bahebeck,24,Centre-Forward,Paris SG,Loan,in,0,Eredivisie,2017,2017/2018
FC Utrecht,Bilal Ould-Chikh,19,Right Winger,Without Club,-,in,0,Eredivisie,2017,2017/2018
FC Utrecht,Odysseus Velanas,19,Central Midfield,Utrecht U21,-,in,0,Eredivisie,2017,2017/2018
FC Utrecht,Issa Kallon,21,Left Winger,FC Emmen,"End of loanJun 30, 2017",in,0,Eredivisie,2017,2017/2018
FC Utrecht,Sébastien Haller,23,Centre-Forward,E. Frankfurt,£6.30m,out,6.3,Eredivisie,2017,2017/2018
FC Utrecht,Sofyan Amrabat,20,Central Midfield,Feyenoord,£3.60m,out,3.6,Eredivisie,2017,2017/2018
FC Utrecht,Andreas Ludwig,26,Attacking Midfield,1.FC Magdeburg,Free Transfer,out,0,Eredivisie,2017,2017/2018
FC Utrecht,Wout Brama,30,Defensive Midfield,Central Coast,Free Transfer,out,0,Eredivisie,2017,2017/2018
FC Utrecht,Nacer Barazite,27,Attacking Midfield,Y. Malatyaspor,Free Transfer,out,0,Eredivisie,2017,2017/2018
FC Utrecht,Darren Rosheuvel,23,Central Midfield,SC Cambuur,Free Transfer,out,0,Eredivisie,2017,2017/2018
FC Utrecht,Kevin Conboy,29,Left-Back,Randers FC,Free Transfer,out,0,Eredivisie,2017,2017/2018
FC Utrecht,Robbin Ruiter,30,Goalkeeper,Sunderland,Free Transfer,out,0,Eredivisie,2017,2017/2018
FC Utrecht,Issa Kallon,21,Left Winger,SC Cambuur,?,out,NA,Eredivisie,2017,2017/2018
FC Utrecht,Jeff Hardeveld,22,Left-Back,Heracles Almelo,?,out,NA,Eredivisie,2017,2017/2018
FC Utrecht,Matty Willock,21,Central Midfield,Man Utd U23,"End of loanJan 31, 2018",out,0,Eredivisie,2017,2017/2018
FC Utrecht,Edson Braafheid,34,Left-Back,Career break,-,out,0,Eredivisie,2017,2017/2018
FC Utrecht,Richairo Zivkovic,20,Centre-Forward,Ajax,"End of loanJun 30, 2017",out,0,Eredivisie,2017,2017/2018
Vitesse Arnhem,Vyacheslav Karavaev,22,Right-Back,Sparta Praha,£1.35m,in,1.35,Eredivisie,2017,2017/2018
Vitesse Arnhem,Bryan Linssen,26,Left Winger,FC Groningen,£900k,in,0.9,Eredivisie,2017,2017/2018
Vitesse Arnhem,Roy Beerens,30,Right Winger,Reading,£900k,in,0.9,Eredivisie,2017,2017/2018
Vitesse Arnhem,Mukhtar Ali,19,Defensive Midfield,Chelsea U23,£450k,in,0.45,Eredivisie,2017,2017/2018
Vitesse Arnhem,Remko Pasveer,33,Goalkeeper,PSV Eindhoven,£405k,in,0.405,Eredivisie,2017,2017/2018
Vitesse Arnhem,Thomas Bruns,25,Attacking Midfield,Heracles Almelo,Free Transfer,in,0,Eredivisie,2017,2017/2018
Vitesse Arnhem,Thulani Serero,27,Defensive Midfield,Ajax U21,Free Transfer,in,0,Eredivisie,2017,2017/2018
Vitesse Arnhem,Fankaty Dabo,21,Right-Back,Chelsea U23,Loan,in,0,Eredivisie,2017,2017/2018
Vitesse Arnhem,Mason Mount,18,Attacking Midfield,Chelsea U23,Loan,in,0,Eredivisie,2017,2017/2018
Vitesse Arnhem,Tim Matavz,28,Centre-Forward,FC Augsburg,?,in,NA,Eredivisie,2017,2017/2018
Vitesse Arnhem,Charlie Colkett,20,Central Midfield,Chelsea U23,Loan,in,0,Eredivisie,2017,2017/2018
Vitesse Arnhem,Luc Castaignos,24,Centre-Forward,Sporting CP,Loan,in,0,Eredivisie,2017,2017/2018
Vitesse Arnhem,Julian Calor,20,Central Midfield,Vitesse U21,-,in,0,Eredivisie,2017,2017/2018
Vitesse Arnhem,Lassana Faye,19,Left-Back,Vitesse U21,-,in,0,Eredivisie,2017,2017/2018
Vitesse Arnhem,Valeri Qazaishvili,24,Left Winger,Legia Warszawa,"End of loanJun 30, 2017",in,0,Eredivisie,2017,2017/2018
Vitesse Arnhem,Yuning Zhang,20,Centre-Forward,West Brom,£6.48m,out,6.48,Eredivisie,2017,2017/2018
Vitesse Arnhem,Milot Rashica,21,Left Winger,Werder Bremen,£6.30m,out,6.3,Eredivisie,2017,2017/2018
Vitesse Arnhem,Ricky van Wolfswinkel,28,Centre-Forward,FC Basel,£3.15m,out,3.15,Eredivisie,2017,2017/2018
Vitesse Arnhem,Marvelous Nakamba,23,Defensive Midfield,Club Brugge,£2.70m,out,2.7,Eredivisie,2017,2017/2018
Vitesse Arnhem,Eloy Room,28,Goalkeeper,PSV Eindhoven,£360k,out,0.36,Eredivisie,2017,2017/2018
Vitesse Arnhem,Kelvin Leerdam,27,Right-Back,Sounders FC,Free Transfer,out,0,Eredivisie,2017,2017/2018
Vitesse Arnhem,Arshak Koryan,22,Right Winger,Loko Moscow,Free Transfer,out,0,Eredivisie,2017,2017/2018
Vitesse Arnhem,Valeri Qazaishvili,24,Left Winger,Quakes,?,out,NA,Eredivisie,2017,2017/2018
Vitesse Arnhem,Charlie Colkett,21,Central Midfield,Chelsea U23,"End of loanJan 31, 2018",out,0,Eredivisie,2017,2017/2018
Vitesse Arnhem,Mohammed Osman,23,Central Midfield,Without Club,-,out,0,Eredivisie,2017,2017/2018
Vitesse Arnhem,Adnane Tighadouini,24,Left Winger,Málaga CF,"End of loanJun 30, 2017",out,0,Eredivisie,2017,2017/2018
Vitesse Arnhem,Nathan,21,Left Winger,Chelsea,"End of loanJun 30, 2017",out,0,Eredivisie,2017,2017/2018
Vitesse Arnhem,Kevin Diks,20,Right-Back,Fiorentina,"End of loanJun 30, 2017",out,0,Eredivisie,2017,2017/2018
Vitesse Arnhem,Lewis Baker,22,Central Midfield,Chelsea,"End of loanJun 30, 2017",out,0,Eredivisie,2017,2017/2018
Vitesse Arnhem,Mukhtar Ali,19,Defensive Midfield,Chelsea U23,"End of loanJun 30, 2017",out,0,Eredivisie,2017,2017/2018
AZ Alkmaar,Fredrik Midtsjö,24,Central Midfield,Rosenborg BK,£1.98m,in,1.98,Eredivisie,2017,2017/2018
AZ Alkmaar,Oussama Idrissi,21,Left Winger,FC Groningen,£1.80m,in,1.8,Eredivisie,2017,2017/2018
AZ Alkmaar,Ondrej Mihalik,20,Centre-Forward,FK Jablonec,£1.35m,in,1.35,Eredivisie,2017,2017/2018
AZ Alkmaar,Marco Bizot,26,Goalkeeper,KRC Genk,Free Transfer,in,0,Eredivisie,2017,2017/2018
AZ Alkmaar,Ricardo van Rhijn,27,Right-Back,Club Brugge,Free Transfer,in,0,Eredivisie,2017,2017/2018
AZ Alkmaar,Marko Vejinović,27,Defensive Midfield,Feyenoord,Loan,in,0,Eredivisie,2017,2017/2018
AZ Alkmaar,Ricardo van Rhijn,26,Right-Back,Club Brugge,Loan,in,0,Eredivisie,2017,2017/2018
AZ Alkmaar,Teun Koopmeiners,19,Defensive Midfield,AZ Alkmaar U21,-,in,0,Eredivisie,2017,2017/2018
AZ Alkmaar,Piet Velthuizen,31,Goalkeeper,Without Club,-,in,0,Eredivisie,2017,2017/2018
AZ Alkmaar,Tijjani Reijnders,19,Central Midfield,AZ Alkmaar U21,-,in,0,Eredivisie,2017,2017/2018
AZ Alkmaar,Owen Wijndal,17,Left-Back,AZ Alkmaar U21,-,in,0,Eredivisie,2017,2017/2018
AZ Alkmaar,Myron Boadu,16,Centre-Forward,AZ Alkmaar U19,-,in,0,Eredivisie,2017,2017/2018
AZ Alkmaar,Ridgeciano Haps,24,Left-Back,Feyenoord,£5.40m,out,5.4,Eredivisie,2017,2017/2018
AZ Alkmaar,Derrick Luckassen,22,Centre-Back,PSV Eindhoven,£4.50m,out,4.5,Eredivisie,2017,2017/2018
AZ Alkmaar,Ben Rienstra,28,Central Midfield,Heerenveen,£900k,out,0.9,Eredivisie,2017,2017/2018
AZ Alkmaar,Fernando Lewis,24,Right-Back,Willem II,Free Transfer,out,0,Eredivisie,2017,2017/2018
AZ Alkmaar,Mattias Johansson,25,Right-Back,Panathinaikos,Free Transfer,out,0,Eredivisie,2017,2017/2018
AZ Alkmaar,Dabney dos Santos,21,Left Winger,Sparta R.,Loan,out,0,Eredivisie,2017,2017/2018
AZ Alkmaar,Sergio Rochet,24,Goalkeeper,Sivasspor,?,out,NA,Eredivisie,2017,2017/2018
AZ Alkmaar,Ben Rienstra,27,Central Midfield,Willem II,Loan,out,0,Eredivisie,2017,2017/2018
AZ Alkmaar,Levi García,20,Left Winger,Excelsior,Loan,out,0,Eredivisie,2017,2017/2018
AZ Alkmaar,Muamer Tankovic,22,Left Winger,Hammarby,?,out,NA,Eredivisie,2017,2017/2018
AZ Alkmaar,Fred Friday,22,Centre-Forward,Sparta R.,Loan,out,0,Eredivisie,2017,2017/2018
AZ Alkmaar,Jop van der Linden,27,Centre-Back,Willem II,Loan,out,0,Eredivisie,2017,2017/2018
AZ Alkmaar,Tim Krul,29,Goalkeeper,Newcastle,"End of loanJun 30, 2017",out,0,Eredivisie,2017,2017/2018
FC Twente Enschede,Tom Boere,24,Centre-Forward,FC Oss,£360k,in,0.36,Eredivisie,2017,2017/2018
